uid,iid,rating,time,timestamp
3652,48,5,2004-02-02,1075651200
3661,48,4,2003-06-20,1056038400
2281,48,4,2003-12-28,1072540800
435,48,3,2005-08-20,1124467200
433,48,5,2004-10-31,1099152000
437,48,5,2005-10-25,1130169600
3690,48,4,2005-01-25,1106582400
443,48,2,2005-09-28,1127836800
446,48,5,2003-08-20,1061308800
666,48,5,2005-09-01,1125504000
3711,48,3,2004-08-25,1093363200
3712,48,3,2004-11-21,1100966400
3719,48,4,2004-11-24,1101225600
4680,48,3,2003-12-04,1070467200
2386,48,2,2005-04-25,1114358400
4894,48,5,2003-10-02,1065024000
455,48,5,2004-02-06,1075996800
4690,48,5,2004-08-01,1091289600
3738,48,4,2004-05-03,1083513600
463,48,3,2004-11-18,1100707200
2414,48,1,2003-11-03,1067788800
2419,48,5,2004-12-07,1102348800
672,48,1,2002-03-14,1016035200
2428,48,5,2004-07-21,1090339200
2430,48,3,2003-11-02,1067702400
4714,48,5,2004-02-22,1077379200
476,48,4,2004-11-04,1099497600
479,48,3,2004-10-21,1098288000
481,48,5,2005-04-28,1114617600
484,48,4,2003-11-15,1068825600
3776,48,4,2003-12-28,1072540800
2470,48,2,2003-03-19,1048003200
2472,48,5,2004-03-19,1079625600
489,48,3,2005-06-18,1119024000
2481,48,1,2002-05-02,1020268800
490,48,4,2003-03-06,1046880000
2788,48,1,2004-01-02,1072972800
492,48,3,2003-12-26,1072368000
503,48,5,2004-09-06,1094400000
4752,48,3,2004-05-12,1084291200
4761,48,5,2005-05-13,1115913600
2572,48,2,2005-02-08,1107792000
2569,48,2,2004-08-18,1092758400
3835,48,5,2005-06-12,1118505600
517,48,1,2004-04-05,1081094400
3843,48,3,2004-09-16,1095264000
2621,48,3,2004-11-09,1099929600
535,48,4,2003-10-23,1066838400
540,48,4,2005-02-15,1108396800
3872,48,3,2005-03-27,1111852800
2674,48,3,2005-06-23,1119456000
746,49,3,2004-01-28,1075219200
37,49,2,2003-11-28,1069948800
45,49,2,2004-05-01,1083340800
2969,49,4,2005-08-05,1123171200
85,49,1,2004-11-22,1101052800
4029,49,4,2003-11-24,1069603200
1043,49,3,2004-01-23,1074787200
4052,49,1,2005-11-29,1133193600
102,49,1,2003-11-28,1069948800
4084,49,5,2004-01-22,1074700800
589,49,1,2005-07-15,1121356800
149,49,1,2004-12-11,1102694400
4171,49,5,2004-03-17,1079452800
3129,49,1,2005-02-26,1109347200
1288,49,1,2004-11-01,1099238400
164,49,1,2005-10-05,1128441600
3161,49,2,2004-11-15,1100448000
612,49,1,2005-11-20,1132416000
217,49,4,2005-10-17,1129478400
4357,49,4,2004-04-22,1082563200
4360,49,5,2005-11-11,1131638400
267,49,5,2004-02-17,1076947200
301,49,1,2004-11-09,1099929600
4441,49,5,2005-03-22,1111420800
4449,49,4,2004-01-22,1074700800
4455,49,4,2004-04-09,1081440000
4458,49,3,2005-04-22,1114099200
4467,49,4,2004-07-26,1090771200
328,49,3,2003-11-19,1069171200
4549,49,5,2004-01-06,1073318400
406,49,2,2005-09-28,1127836800
3646,49,2,2005-02-28,1109520000
2281,49,1,2004-01-03,1073059200
435,49,3,2005-09-20,1127145600
443,49,2,2003-11-28,1069948800
4672,49,4,2004-03-29,1080489600
4722,49,3,2004-07-26,1090771200
3778,49,2,2005-09-19,1127059200
2569,49,1,2004-01-24,1074873600
553,50,2,2004-06-04,1086278400
729,50,1,2005-05-20,1116518400
811,50,2,2003-07-30,1059494400
85,50,3,2005-02-07,1107705600
1043,50,3,2002-05-25,1022256000
102,50,1,2003-01-16,1042646400
104,50,5,2004-08-03,1091462400
1127,50,4,2004-09-18,1095436800
1147,50,3,2003-07-18,1058457600
1258,50,3,2004-07-23,1090512000
4848,50,2,2002-05-23,1022083200
1296,50,3,2002-07-30,1027958400
165,50,3,2003-10-24,1066924800
3176,50,4,2004-12-07,1102348800
612,50,1,2005-10-16,1129392000
1482,50,3,2005-07-15,1121356800
1515,50,3,2005-07-10,1120924800
217,50,5,2005-10-12,1129046400
1580,50,3,2004-06-22,1087833600
252,50,2,2005-04-10,1113062400
1706,50,3,2005-06-05,1117900800
288,50,3,2002-10-18,1034870400
4398,50,3,2004-08-01,1091289600
4420,50,3,2002-07-02,1025539200
308,50,4,2005-06-27,1119801600
312,50,3,2002-07-27,1027699200
1931,50,3,2004-01-04,1073145600
328,50,2,2004-01-13,1073923200
350,50,4,2004-08-23,1093190400
358,50,2,2003-06-29,1056816000
3565,50,5,2004-12-04,1102089600
383,50,2,2001-03-21,985104000
394,50,2,2004-01-08,1073491200
3609,50,4,2005-07-05,1120492800
437,50,4,2005-10-22,1129910400
435,50,3,2005-11-17,1132156800
443,50,1,2003-08-01,1059667200
2388,50,5,2004-06-22,1087833600
2386,50,2,2005-01-24,1106496000
4894,50,3,2003-12-26,1072368000
2414,50,3,2003-11-28,1069948800
672,50,1,2002-03-14,1016035200
2452,50,3,2005-12-28,1135699200
2481,50,1,2002-03-30,1017417600
2495,50,3,2002-06-25,1024934400
2516,50,4,2004-07-17,1089993600
2515,50,3,2004-12-19,1103385600
2569,50,1,2004-01-26,1075046400
2658,50,4,2005-12-07,1133884800
71,51,5,2003-04-04,1049385600
102,51,4,2003-06-05,1054742400
267,51,1,2004-10-04,1096819200
2008,51,4,2003-12-01,1070208000
2035,51,5,2003-05-29,1054137600
4537,51,2,2003-03-13,1047484800
394,51,4,2004-02-03,1075737600
443,51,2,2003-11-30,1070121600
2413,51,3,2003-08-12,1060617600
3878,51,3,2003-03-12,1047398400
4929,52,3,2005-08-24,1124812800
4927,52,2,2004-07-27,1090857600
4973,52,4,2004-11-09,1099929600
693,52,4,2005-01-19,1106064000
4985,52,5,2005-01-20,1106150400
4942,52,3,2005-05-14,1116000000
4986,52,3,2005-11-14,1131897600
3894,52,4,2004-08-23,1093190400
2808,52,4,2005-04-17,1113667200
3896,52,5,2005-05-05,1115222400
710,52,4,2005-06-30,1120060800
4997,52,3,2005-11-30,1133280000
715,52,3,2005-01-19,1106064000
731,52,4,2005-11-19,1132329600
738,52,3,2004-06-01,1086019200
3905,52,3,2005-03-28,1111939200
3908,52,4,2005-04-16,1113580800
2815,52,3,2005-05-02,1114963200
752,52,4,2005-05-17,1116259200
754,52,4,2005-06-20,1119196800
763,52,5,2004-06-02,1086105600
770,52,2,2004-06-15,1087228800
760,52,3,2005-04-16,1113580800
780,52,4,2005-08-01,1122825600
2838,52,4,2004-06-01,1086019200
3914,52,5,2004-06-12,1086969600
2834,52,4,2004-12-27,1104076800
776,52,1,2005-01-04,1104768000
3917,52,2,2004-06-14,1087142400
3919,52,5,2004-09-30,1096473600
3921,52,3,2004-07-01,1088611200
2850,52,3,2005-05-06,1115308800
797,52,4,2004-06-25,1088092800
3923,52,2,2004-07-06,1089043200
3924,52,4,2004-06-02,1086105600
798,52,5,2004-09-17,1095350400
3927,52,3,2005-06-22,1119369600
562,52,4,2005-10-02,1128182400
829,52,4,2004-08-02,1091376000
833,52,4,2004-08-28,1093622400
32,52,3,2004-11-03,1099411200
37,52,5,2004-08-24,1093276800
3946,52,4,2004-08-05,1091635200
3944,52,3,2005-05-20,1116518400
865,52,3,2005-12-18,1134835200
866,52,3,2005-08-17,1124208000
2884,52,4,2004-06-10,1086796800
871,52,3,2005-01-31,1107100800
3954,52,3,2004-06-23,1087920000
564,52,2,2004-11-28,1101571200
888,52,4,2004-06-03,1086192000
884,52,3,2004-10-03,1096732800
901,52,5,2005-07-05,1120492800
3968,52,4,2004-11-30,1101744000
896,52,5,2005-06-19,1119110400
3971,52,4,2004-06-19,1087574400
2904,52,5,2005-05-24,1116864000
929,52,4,2004-07-01,1088611200
2917,52,4,2004-06-08,1086624000
3976,52,5,2004-08-21,1093017600
3978,52,5,2004-10-08,1097164800
921,52,4,2004-12-06,1102262400
3983,52,4,2004-06-22,1087833600
3987,52,4,2004-10-14,1097683200
3988,52,4,2005-06-21,1119283200
2926,52,5,2004-09-29,1096387200
972,52,4,2004-05-30,1085846400
979,52,1,2004-05-28,1085673600
976,52,3,2004-09-20,1095609600
974,52,4,2005-11-12,1131724800
2947,52,1,2005-08-10,1123603200
4008,52,3,2004-06-01,1086019200
4012,52,4,2004-08-07,1091808000
2953,52,5,2004-09-09,1094659200
992,52,3,2004-12-20,1103472000
82,52,4,2005-07-21,1121875200
86,52,3,2004-11-07,1099756800
1024,52,1,2004-12-21,1103558400
4029,52,4,2004-06-01,1086019200
4033,52,4,2005-09-20,1127145600
1036,52,3,2004-06-15,1087228800
4043,52,5,2004-10-01,1096560000
4041,52,3,2004-12-15,1103040000
4037,52,4,2005-01-19,1106064000
2995,52,5,2005-09-22,1127318400
4049,52,4,2004-10-31,1099152000
1051,52,3,2005-05-13,1115913600
4053,52,4,2004-07-14,1089734400
580,52,5,2004-08-18,1092758400
4054,52,4,2004-10-11,1097424000
1067,52,4,2005-07-11,1121011200
1062,52,3,2004-08-08,1091894400
1064,52,5,2004-06-16,1087315200
4070,52,4,2005-01-10,1105286400
102,52,1,2003-12-06,1070640000
104,52,3,2004-06-01,1086019200
4073,52,5,2005-01-11,1105372800
106,52,3,2004-06-11,1086883200
4081,52,4,2004-07-20,1090252800
1086,52,5,2004-10-23,1098460800
4090,52,4,2004-07-19,1090166400
4089,52,4,2005-06-29,1119974400
1111,52,3,2005-01-28,1106841600
1116,52,4,2005-03-03,1109779200
3042,52,2,2005-09-14,1126627200
4097,52,4,2005-11-04,1131033600
4100,52,3,2004-06-02,1086105600
1120,52,4,2004-06-10,1086796800
3045,52,3,2004-09-23,1095868800
589,52,1,2005-07-28,1122480000
4105,52,5,2004-08-03,1091462400
1132,52,3,2005-02-14,1108310400
1147,52,4,2004-05-31,1085932800
1152,52,4,2004-10-13,1097596800
1151,52,4,2005-04-25,1114358400
121,52,5,2005-05-21,1116604800
4124,52,3,2005-07-31,1122739200
3074,52,5,2005-02-18,1108656000
1193,52,3,2005-08-08,1123430400
3086,52,4,2005-08-11,1123689600
4129,52,3,2004-11-30,1101744000
4135,52,3,2004-07-24,1090598400
1204,52,3,2004-09-09,1094659200
3088,52,2,2005-02-21,1108915200
1200,52,1,2005-11-07,1131292800
4141,52,2,2005-07-15,1121356800
4139,52,1,2004-06-30,1088524800
4146,52,1,2004-08-30,1093795200
1207,52,3,2005-10-31,1130688000
4158,52,3,2005-07-11,1121011200
1223,52,4,2005-01-24,1106496000
1231,52,3,2004-12-21,1103558400
1240,52,3,2005-01-19,1106064000
3119,52,1,2005-08-07,1123344000
1243,52,1,2004-06-07,1086537600
1250,52,3,2004-09-24,1095955200
1248,52,5,2005-10-26,1130256000
4167,52,4,2004-06-07,1086537600
151,52,3,2005-09-08,1126108800
1258,52,3,2004-06-25,1088092800
4171,52,1,2004-06-28,1088352000
1264,52,3,2004-11-29,1101657600
1268,52,2,2005-02-07,1107705600
4192,52,4,2005-07-15,1121356800
1293,52,4,2005-08-06,1123257600
156,52,4,2004-08-25,1093363200
4190,52,4,2004-09-12,1094918400
1289,52,5,2005-06-13,1118592000
160,52,3,2005-02-24,1109174400
4197,52,5,2004-07-26,1090771200
1316,52,4,2004-09-17,1095350400
1321,52,2,2004-06-08,1086624000
1324,52,4,2005-07-26,1122307200
1327,52,4,2004-06-02,1086105600
4203,52,4,2004-10-25,1098633600
169,52,2,2004-11-25,1101312000
4208,52,5,2004-09-12,1094918400
3161,52,4,2004-08-05,1091635200
4207,52,4,2004-12-06,1102262400
4206,52,5,2005-01-08,1105113600
4215,52,5,2005-08-14,1123948800
3171,52,4,2004-09-19,1095523200
4212,52,5,2004-11-04,1099497600
1354,52,3,2004-08-26,1093449600
1351,52,4,2005-09-13,1126540800
1376,52,4,2005-01-05,1104854400
1383,52,4,2005-04-20,1113926400
4233,52,4,2005-04-21,1114012800
612,52,1,2005-10-06,1128528000
4240,52,4,2005-09-06,1125936000
1426,52,5,2005-08-10,1123603200
1421,52,3,2004-06-28,1088352000
4246,52,4,2004-06-30,1088524800
4247,52,2,2005-02-26,1109347200
1419,52,3,2005-03-23,1111507200
197,52,1,2005-04-11,1113148800
4254,52,5,2004-12-01,1101830400
4251,52,3,2005-04-01,1112284800
203,52,1,2004-06-14,1087142400
3215,52,5,2004-09-16,1095264000
4256,52,3,2005-01-03,1104681600
4264,52,4,2005-01-19,1106064000
1453,52,4,2005-02-28,1109520000
1454,52,5,2005-07-21,1121875200
1461,52,3,2005-04-03,1112457600
205,52,3,2005-06-18,1119024000
1470,52,3,2004-06-13,1087056000
4273,52,5,2004-10-19,1098115200
4275,52,4,2005-04-14,1113408000
3234,52,3,2005-05-23,1116777600
4278,52,4,2005-06-14,1118678400
1498,52,3,2005-09-22,1127318400
1508,52,4,2005-04-06,1112716800
217,52,5,2005-10-13,1129132800
1523,52,4,2005-01-28,1106841600
1528,52,4,2004-08-10,1092067200
1531,52,4,2004-09-21,1095696000
4306,52,5,2004-06-21,1087747200
4303,52,3,2005-06-07,1118073600
4310,52,3,2005-03-07,1110124800
1568,52,4,2004-09-09,1094659200
1592,52,4,2004-10-13,1097596800
4323,52,5,2005-07-27,1122393600
1605,52,4,2005-06-14,1118678400
1618,52,5,2004-06-18,1087488000
1623,52,5,2005-01-19,1106064000
4335,52,5,2005-03-10,1110384000
3309,52,4,2005-10-27,1130342400
1632,52,4,2005-07-11,1121011200
1639,52,3,2004-06-10,1086796800
4342,52,4,2004-09-21,1095696000
4338,52,4,2004-11-12,1100188800
1634,52,4,2005-02-21,1108915200
1636,52,5,2005-05-20,1116518400
1642,52,3,2004-06-08,1086624000
1648,52,2,2004-08-17,1092672000
4348,52,5,2005-01-23,1106409600
4355,52,5,2005-07-08,1120752000
4353,52,3,2005-07-11,1121011200
4352,52,5,2004-12-11,1102694400
1661,52,4,2005-01-24,1106496000
4354,52,4,2005-03-22,1111420800
4357,52,4,2004-07-12,1089561600
1668,52,4,2004-10-24,1098547200
1687,52,3,2005-07-25,1122220800
1680,52,2,2004-10-14,1097683200
3342,52,3,2004-11-26,1101398400
1690,52,2,2005-01-05,1104854400
1692,52,4,2005-05-26,1117036800
4362,52,4,2005-06-21,1119283200
1700,52,4,2004-06-23,1087920000
4366,52,4,2004-05-31,1085932800
1705,52,3,2004-06-21,1087747200
4369,52,3,2005-02-09,1107878400
4370,52,3,2005-11-24,1132761600
1723,52,3,2005-08-03,1122998400
1716,52,4,2004-05-28,1085673600
1721,52,4,2005-03-04,1109865600
3357,52,4,2004-06-17,1087401600
4376,52,3,2005-01-19,1106064000
1732,52,4,2005-03-27,1111852800
4379,52,3,2004-09-07,1094486400
3367,52,4,2005-02-08,1107792000
283,52,1,2004-09-07,1094486400
1781,52,3,2005-09-06,1125936000
4396,52,5,2004-06-16,1087315200
3389,52,3,2005-06-10,1118332800
289,52,1,2005-07-24,1122134400
1796,52,4,2005-08-05,1123171200
1794,52,4,2005-08-09,1123516800
4400,52,5,2004-09-18,1095436800
4408,52,3,2004-08-06,1091721600
3396,52,3,2004-05-29,1085760000
1818,52,4,2005-03-15,1110816000
1813,52,5,2005-05-24,1116864000
4421,52,3,2004-05-30,1085846400
1820,52,3,2005-02-10,1107964800
1827,52,3,2005-03-03,1109779200
1835,52,4,2005-07-12,1121097600
4429,52,4,2005-08-12,1123776000
1844,52,4,2005-09-01,1125504000
1863,52,4,2004-06-28,1088352000
1856,52,4,2005-01-03,1104681600
1862,52,3,2005-02-01,1107187200
1868,52,2,2005-09-18,1126972800
3442,52,2,2004-12-20,1103472000
1892,52,3,2004-09-21,1095696000
308,52,3,2005-06-20,1119196800
4444,52,4,2005-11-08,1131379200
1908,52,4,2004-07-09,1089302400
314,52,3,2004-10-28,1098892800
4452,52,4,2005-05-30,1117382400
4455,52,3,2004-08-04,1091548800
1913,52,5,2004-08-13,1092326400
4461,52,4,2005-12-07,1133884800
1933,52,2,2005-04-20,1113926400
3473,52,2,2005-09-22,1127318400
1941,52,5,2005-07-11,1121011200
4468,52,2,2004-07-17,1089993600
4470,52,3,2004-09-06,1094400000
4480,52,3,2005-04-11,1113148800
1958,52,2,2004-07-12,1089561600
1959,52,3,2004-07-19,1090166400
4481,52,5,2005-02-22,1109001600
3488,52,4,2004-11-21,1100966400
328,52,1,2003-09-27,1064592000
645,52,3,2005-02-27,1109433600
4487,52,3,2004-07-06,1089043200
1992,52,4,2004-05-31,1085932800
4493,52,4,2004-10-17,1097942400
2004,52,2,2005-05-12,1115827200
3514,52,3,2005-11-23,1132675200
650,52,3,2004-08-24,1093276800
4499,52,4,2004-09-13,1095004800
2011,52,4,2005-05-12,1115827200
2019,52,2,2004-08-23,1093190400
4505,52,5,2004-05-28,1085673600
2035,52,4,2004-06-03,1086192000
4516,52,4,2005-07-11,1121011200
348,52,3,2004-07-01,1088611200
2063,52,4,2004-06-29,1088438400
2072,52,4,2004-07-13,1089648000
2071,52,4,2004-09-02,1094054400
351,52,4,2005-02-21,1108915200
2074,52,5,2005-08-06,1123257600
2075,52,3,2005-09-01,1125504000
4523,52,2,2004-07-28,1090944000
4532,52,5,2005-02-17,1108569600
2089,52,3,2004-07-08,1089216000
2093,52,5,2005-03-28,1111939200
2095,52,5,2005-04-13,1113321600
4538,52,4,2004-09-12,1094918400
654,52,3,2005-02-18,1108656000
3565,52,5,2004-12-04,1102089600
4547,52,5,2004-09-18,1095436800
4549,52,3,2004-10-02,1096646400
2125,52,4,2004-06-01,1086019200
2131,52,4,2005-11-30,1133280000
377,52,2,2004-09-13,1095004800
2145,52,3,2004-07-22,1090425600
2148,52,3,2004-06-17,1087401600
4564,52,3,2005-02-08,1107792000
2159,52,3,2004-09-26,1096128000
4572,52,4,2004-12-06,1102262400
4568,52,5,2004-12-21,1103558400
2172,52,5,2004-09-09,1094659200
390,52,1,2004-07-14,1089734400
4578,52,3,2004-06-22,1087833600
2179,52,5,2005-06-08,1118160000
4588,52,3,2004-06-09,1086710400
3612,52,4,2004-12-22,1103644800
3613,52,3,2005-05-22,1116691200
403,52,4,2005-01-11,1105372800
2198,52,4,2004-09-28,1096300800
4601,52,5,2004-10-04,1096819200
406,52,2,2005-02-16,1108483200
2203,52,3,2005-10-28,1130428800
2226,52,4,2004-10-27,1098806400
2242,52,5,2004-08-24,1093276800
4615,52,3,2005-10-11,1128960000
4620,52,3,2004-07-13,1089648000
2246,52,2,2004-06-22,1087833600
2257,52,3,2004-09-01,1093968000
2273,52,4,2005-02-22,1109001600
4629,52,5,2005-03-18,1111075200
2277,52,5,2004-09-29,1096387200
4637,52,3,2005-01-19,1106064000
4645,52,3,2004-11-26,1101398400
2289,52,4,2004-10-15,1097769600
4648,52,4,2005-04-07,1112803200
437,52,5,2005-10-25,1130169600
3682,52,5,2004-08-02,1091376000
4652,52,5,2004-08-30,1093795200
4655,52,5,2004-08-04,1091548800
4654,52,3,2004-10-13,1097596800
3685,52,3,2005-01-21,1106236800
4890,52,4,2005-11-04,1131033600
4660,52,2,2005-05-20,1116518400
443,52,2,2004-02-13,1076601600
4662,52,4,2004-10-02,1096646400
2331,52,4,2004-07-16,1089907200
2332,52,5,2004-06-01,1086019200
2344,52,5,2004-10-22,1098374400
2343,52,3,2005-12-12,1134316800
2359,52,3,2005-07-29,1122566400
2352,52,4,2004-08-20,1092931200
4672,52,5,2004-07-21,1090339200
3712,52,4,2005-03-03,1109779200
2363,52,4,2004-07-07,1089129600
4680,52,1,2004-06-07,1086537600
2380,52,5,2005-01-11,1105372800
3730,52,3,2005-11-02,1130860800
2386,52,2,2004-05-29,1085760000
2388,52,5,2004-05-28,1085673600
4692,52,4,2004-08-30,1093795200
2391,52,5,2004-08-03,1091462400
4693,52,4,2005-04-02,1112371200
4697,52,5,2005-07-01,1120147200
2414,52,1,2003-11-04,1067875200
468,52,3,2005-10-14,1129219200
472,52,3,2005-06-06,1117987200
4711,52,3,2005-06-27,1119801600
2424,52,5,2005-10-30,1130601600
4704,52,3,2005-12-07,1133884800
3778,52,2,2005-05-23,1116777600
4727,52,5,2004-11-23,1101139200
2477,52,3,2005-03-21,1111334400
4735,52,5,2005-02-06,1107619200
2504,52,3,2004-06-02,1086105600
4740,52,4,2004-06-03,1086192000
2506,52,5,2004-08-02,1091376000
2515,52,3,2005-10-20,1129737600
2517,52,2,2004-06-01,1086019200
500,52,3,2005-09-05,1125849600
4748,52,4,2004-07-22,1090425600
2521,52,5,2004-09-20,1095609600
4750,52,3,2005-01-31,1107100800
3811,52,3,2005-04-08,1112889600
2535,52,4,2005-08-08,1123430400
3824,52,3,2005-08-11,1123689600
4755,52,4,2004-07-26,1090771200
2542,52,5,2005-02-25,1109260800
4758,52,3,2005-09-07,1126022400
2547,52,3,2004-08-09,1091980800
4764,52,4,2004-08-23,1093190400
2558,52,4,2005-01-04,1104768000
2571,52,2,2004-08-23,1093190400
2568,52,4,2004-05-23,1085241600
3830,52,4,2004-07-19,1090166400
2569,52,1,2004-05-27,1085587200
4768,52,4,2004-09-08,1094572800
4773,52,3,2005-05-30,1117382400
2588,52,4,2004-10-09,1097251200
2597,52,3,2004-07-11,1089475200
4787,52,3,2004-12-14,1102953600
4783,52,5,2005-06-23,1119456000
2609,52,3,2004-07-13,1089648000
4795,52,2,2004-08-31,1093881600
4796,52,5,2004-06-24,1088006400
525,52,2,2005-02-18,1108656000
4799,52,4,2004-06-15,1087228800
530,52,5,2005-08-12,1123776000
3859,52,4,2004-11-30,1101744000
4802,52,5,2005-06-10,1118332800
539,52,3,2004-07-28,1090944000
4816,52,3,2005-04-03,1112457600
2650,52,3,2005-10-28,1130428800
2654,52,4,2005-03-07,1110124800
2668,52,4,2004-07-12,1089561600
4834,52,4,2005-01-12,1105459200
2663,52,3,2005-01-19,1106064000
767,53,3,2005-02-02,1107273600
1024,53,3,2004-10-29,1098979200
102,53,1,2005-09-08,1126108800
4123,53,1,2005-06-25,1119628800
1316,53,2,2005-01-19,1106064000
217,53,2,2005-10-17,1129478400
3296,53,2,2005-11-07,1131292800
254,53,1,2005-07-15,1121356800
289,53,2,2005-04-06,1112716800
638,53,1,2005-04-24,1114272000
328,53,1,2004-08-20,1092931200
406,53,2,2005-01-13,1105545600
443,53,1,2004-08-23,1093190400
3712,53,1,2005-05-01,1114876800
3726,53,1,2004-11-11,1100102400
2386,53,2,2004-11-14,1100361600
2569,53,1,2005-09-01,1125504000
3871,53,2,2005-03-22,1111420800
744,54,3,2004-04-28,1083081600
985,54,3,2005-03-11,1110470400
4069,54,4,2004-12-22,1103644800
102,54,1,2004-04-27,1082995200
1127,54,3,2004-09-18,1095436800
122,54,3,2004-05-11,1084204800
2706,54,5,2004-09-09,1094659200
217,54,4,2005-10-12,1129046400
310,54,1,2005-08-16,1124121600
328,54,1,2004-04-10,1081526400
394,54,1,2004-04-13,1081785600
437,54,3,2005-10-22,1129910400
443,54,2,2004-04-09,1081440000
3715,54,3,2005-04-03,1112457600
2388,54,5,2004-06-22,1087833600
2414,54,3,2005-05-21,1116604800
476,54,3,2005-07-11,1121011200
2452,54,3,2005-12-28,1135699200
2495,54,2,2005-06-08,1118160000
2515,54,3,2004-12-19,1103385600
2554,54,3,2005-02-19,1108742400
2569,54,1,2004-05-13,1084377600
4973,55,2,2001-05-22,990460800
685,55,3,2000-05-05,957456000
2818,55,2,2000-04-04,954777600
744,55,2,2002-11-12,1037030400
745,55,3,2004-03-07,1078588800
760,55,2,2004-03-30,1080576000
772,55,2,2000-02-05,949680000
3918,55,2,2004-01-28,1075219200
839,55,2,2004-04-20,1082390400
2872,55,3,2005-08-20,1124467200
884,55,4,2000-07-12,963331200
896,55,3,2002-08-12,1029081600
3976,55,2,2005-11-15,1131984000
3979,55,2,2002-01-12,1010764800
61,55,2,2004-03-12,1079020800
2930,55,2,2003-12-12,1071158400
76,55,4,2004-04-20,1082390400
1000,55,1,2005-07-31,1122739200
1024,55,5,2004-08-24,1093276800
4029,55,2,2000-06-16,961084800
90,55,4,2004-07-05,1088956800
1043,55,2,2001-12-04,1007395200
1066,55,2,2004-11-11,1100102400
100,55,1,2005-12-28,1135699200
102,55,1,2003-03-03,1046620800
110,55,1,2005-06-23,1119456000
1116,55,3,2005-01-19,1106064000
4122,55,2,2005-08-24,1124812800
1172,55,2,2002-04-15,1018800000
3078,55,3,2005-08-22,1124640000
4128,55,2,2003-08-02,1059753600
4146,55,1,2004-09-27,1096214400
4139,55,5,2005-01-11,1105372800
1213,55,2,2005-02-06,1107619200
146,55,4,2003-09-10,1063123200
143,55,4,2005-04-22,1114099200
1243,55,1,2004-01-09,1073577600
1258,55,5,2004-06-30,1088524800
1268,55,3,2004-01-09,1073577600
1288,55,4,2004-03-12,1079020800
1292,55,3,2005-02-01,1107187200
165,55,2,2003-08-03,1059840000
1324,55,3,2004-11-26,1101398400
175,55,4,2002-01-12,1010764800
182,55,3,2001-01-28,980611200
3198,55,3,2005-01-19,1106064000
612,55,1,2005-10-07,1128614400
192,55,2,2005-08-22,1124640000
1411,55,3,2004-08-12,1092240000
1428,55,2,2003-03-13,1047484800
3203,55,2,2005-05-02,1114963200
197,55,4,2005-05-11,1115740800
